ReceiverID,ActionType,NegoOutcome,Content,Length,Word count of nego message,NegoOutcomeLabel
217,Counteroffer,FinalAccept,"['hi', 'alex', 'thank', 'message', 'together', 'message', 'expecting', 'offer', 'send', 'set', 'right', 'panel', 'counteroffer', 'therefore', 'send', 'mine', 'could', 'start', 'think', 'fair', 'smart', 'option', 'let', 'know', 'think', 'negotiate', 'kind', 'regards', 'chris']",341,65,1
218,Question,FinalAccept,"['hi', 'chris', 'thanks', 'fast', 'reply', 'well', 'thought', 'first', 'talk', 'general', 'issues', 'isa', 'conference', 'experience', 'think', 'abour', 'dr', 'illenschitz', 'know', 'preferences', 'think', 'organizing', 'conference', 'heard', 'big', 'fan', 'local', 'russian', 'cuisine', 'know', 'guy', 'isa', 'told', 'also', 'get', 'really', 'mad', 'chose', 'prefered', 'sponsor', 'sort', 'unwritten', 'agreement', 'one', 'really', 'carefull', 'issue', 'want', 'win', 'competition', 'cheers', 'alex']",612,115,1
217,Question,FinalAccept,"['hi', 'alex', 'really', 'like', 'wrote', 'want', 'problems', 'people', 'lik', 'mr', 'illenshitz', 'guess', 'international', 'three', 'course', 'meal', 'fine', 'tell', 'sponsor', 'mr', 'illenshitz', 'preffer', 'kind', 'regards', 'chris']",256,45,1
218,Counteroffer,FinalAccept,"['hi', 'chris', 'answer', 'questions', 'want', 'include', 'also', 'facts', 'think', 'change', 'proposal', 'let', 'us', 'clarify', 'shortly', 'date', 'conferece', 'sure', 'week', 'really', 'good', 'option', 'want', 'week', 'week', 'even', 'music', 'really', 'local', 'russian', 'band', 'understand', 'point', 'view', 'want', 'incorporate', 'russian', 'culture', 'isa', 'conference', 'think', 'time', 'put', 'conference', 'new', 'format', 'attracting', 'young', 'talents', 'loaded', 'energy', 'spirit', 'new', 'generation', 'leaders', 'hopefully', 'know', 'young', 'people', 'attracted', 'elektronical', 'music', 'deep', 'house', 'nice', 'vibes', 'instead', 'boring', 'local', 'russian', 'band', 'trumpets', 'guitars', 'balalaika', 'definitely', 'go', 'option', 'know', 'good', 'dj', 'ask', 'interested', 'fine', 'experience', 'food', 'last', 'years', 'think', 'three', 'course', 'meal', 'formal', 'think', 'later', 'remindes', 'boring', 'business', 'banquet', 'brownnosers', 'try', 'sit', 'next', 'important', 'business', 'persons', 'want', 'achieve', 'conference', 'want', 'people', 'interact', 'talk', 'build', 'relations', 'network', 'think', 'makes', 'good', 'speaker', 'conference', 'ever', 'considered', 'give', 'third', 'person', 'let', 'job', 'share', 'activities', 'could', 'arrange', 'interesting', 'russian', 'business', 'tycon', 'way', 'attract', 'young', 'leaders', 'even', 'conference', 'try', 'get', 'informations', 'regarding', 'sponsor', 'selection', 'know', 'let', 'know', 'regards', 'alex']",1808,338,1
217,Counteroffer,FinalAccept,"['hi', 'alex', 'thank', 'message', 'weeks', 'close', 'christmass', 'hand', 'sure', 'familiar', 'second', 'week', 'isa', 'higher', 'ranked', 'members', 'among', 'others', 'organisation', 'vice', 'president', 'unavailable', 'therefore', 'would', 'able', 'join', 'event', 'presence', 'absolutely', 'necessary', 'would', 'inconsiderate', 'make', 'plans', 'timeslot', 'knowing', 'would', 'unable', 'attend', 'therefore', 'think', 'third', 'week', 'best', 'solution', 'everybody', 'music', 'might', 'right', 'russian', 'band', 'could', 'problem', 'hand', 'dj', 'happy', 'world', 'star', 'want', 'people', 'come', 'make', 'event', 'sideact', 'let', 'choose', 'freelife', 'cool', 'still', 'famous', 'put', 'us', 'shadow', 'food', 'accept', 'international', 'buffet', 'want', 'real', 'menu', 'kind', 'buffet', 'since', 'expect', 'many', 'important', 'people', 'expect', 'certain', 'level', 'formality', 'therefore', 'think', 'anything', 'less', 'three', 'course', 'meal', 'would', 'decline', 'conferences', 'last', 'years', 'even', 'special', 'events', 'upcoming', 'anniversary', 'thus', 'would', 'harm', 'prestige', 'isa', 'interesting', 'russian', 'business', 'taycon', 'could', 'really', 'cool', 'solution', 'speaker', 'like', 'need', 'something', 'least', 'somebody', 'promote', 'russia', 'sponsors', 'preffer', 'boomerang', 'absolutely', 'convinced', 'smaller', 'amount', 'money', 'spent', 'sponsor', 'boomerang', 'balanced', 'offer', 'longterm', 'contract', 'would', 'ensure', 'financial', 'security', 'therefor', 'preffer', 'comparison', 'others', 'kind', 'regards', 'alen']",1727,304,1
218,Counteroffer,FinalAccept,"['hi', 'chris', 'right', 'week', 'week', 'also', 'kind', 'impractical', 'let', 'agree', 'week', 'regarding', 'music', 'act', 'really', 'think', 'book', 'dj', 'want', 'attract', 'many', 'young', 'talents', 'possible', 'dj', 'suppoert', 'us', 'also', 'advertisment', 'event', 'reach', 'lot', 'people', 'business', 'channels', 'increase', 'publicity', 'might', 'right', 'said', 'catering', 'however', 'mission', 'connect', 'business', 'people', 'young', 'talents', 'isa', 'foster', 'creating', 'nice', 'atmosphere', 'easy', 'interact', 'formal', 'int', 'three', 'course', 'meal', 'create', 'atmosphere', 'lose', 'lot', 'time', 'take', 'hours', 'untile', 'meal', 'completed', 'time', 'people', 'talk', 'consider', 'dead', 'time', 'buffet', 'happen', 'people', 'eat', 'walk', 'around', 'talk', 'way', 'promotion', 'conference', 'need', 'formal', 'hmm', 'sure', 'boomerang', 'right', 'sponsor', 'open', 'new', 'market', 'need', 'money', 'course', 'small', 'amount', 'money', 'logterm', 'contract', 'interesting', 'ever', 'thought', 'abour', 'risk', 'running', 'money', 'selecting', 'sponsor', 'gives', 'us', 'large', 'ammount', 'money', 'able', 'push', 'market', 'fast', 'maybe', 'also', 'organizations', 'might', 'interested', 'russia', 'pioneer', 'go', 'fast', 'talents', 'consideres', 'large', 'ammount', 'money', 'need', 'immediately', 'reason', 'art', 'inc', 'would', 'better', 'fit', 'better', 'current', 'needs', 'let', 'know', 'think', 'alex']",1717,332,1
217,Counteroffer,FinalAccept,"['hi', 'alex', 'said', 'must', 'keep', 'professional', 'level', 'especially', 'anniversary', 'international', 'buffet', 'standard', 'also', 'dj', 'happy', 'big', 'star', 'want', 'people', 'come', 'isa', 'conference', 'must', 'shadow', 'sponsor', 'important', 'financial', 'stability', 'next', 'period', 'want', 'gamble', 'isa', 'future', 'yes', 'boomerang', 'gives', 'less', 'money', 'longer', 'period', 'knowing', 'financially', 'stable', 'give', 'us', 'enough', 'space', 'time', 'activities', 'kind', 'regards', 'chris']",580,102,1
218,Counteroffer,FinalAccept,"['chris', 'said', 'understand', 'point', 'view', 'totally', 'line', 'regarding', 'standard', 'level', 'want', 'keep', 'understand', 'concern', 'regarding', 'dj', 'happy', 'playing', 'whole', 'time', 'time', 'performance', 'time', 'conference', 'spotlight', 'music', 'conference', 'casual', 'support', 'networking', 'part', 'think', 'open', 'new', 'things', 'try', 'time', 'dj', 'happy', 'sponsorship', 'really', 'important', 'think', 'gamble', 'go', 'art', 'inc', 'gives', 'money', 'freedom', 'need', 'focus', 'fully', 'russian', 'market', 'lot', 'advertisment', 'speeches', 'universities', 'travel', 'lot', 'definitely', 'need', 'large', 'ammount', 'money', 'hands', 'otherwise', 'see', 'risk', 'isa', 'failing', 'russia', 'persons', 'made', 'happen', 'russia', 'lot', 'companies', 'want', 'sponsor', 'us', 'us', 'get', 'attraktive', 'young', 'talents', 'finding', 'futere', 'new', 'sponsor', 'difficult', 'us', 'cheers', 'alex']",1094,207,1
217,Counteroffer,FinalAccept,"['hi', 'alex', 'lets', 'close', 'negotiations', 'agree', 'international', 'buffet', 'dj', 'happy', 'accept', 'risk', 'non', 'accepting', 'boomerang', 'main', 'sponsor', 'economy', 'unstable', 'would', 'irresponsible', 'play', 'future', 'organziation', 'kind', 'regards', 'chris']",287,49,1
218,FinalAccept,FinalAccept,"['hi', 'chris', 'sounds', 'good', 'best', 'isa', 'conference', 'ever', 'took', 'place', 'totally', 'convince', 'mr', 'illenschitz', 'concept', 'made', 'concession', 'catering', 'music', 'presentation', 'live', 'selecting', 'boomerang', 'sponsor', 'totally', 'happy', 'boomerang', 'want', 'concerns', 'financial', 'stability', 'fine', 'thanks', 'see', 'soon', 'alex']",436,77,1
220,Offer,FinalAccept,"['dear', 'chris', 'alex', 'unfortunately', 'never', 'met', 'person', 'heard', 'lot', 'good', 'things', 'really', 'looking', 'forward', 'organise', 'anniversary', 'isa', 'think', 'strong', 'team', 'combination', 'experience', 'business', 'contacts', 'organisation', 'skills', 'events', 'first', 'find', 'date', 'event', 'attached', 'find', 'short', 'overview', 'conflicts', 'available', 'weeks', 'international', 'conference', 'economics', 'business', 'management', 'moscow', 'conference', 'higher', 'ranked', 'members', 'isa', 'like', 'vice', 'president', 'free', 'free', 'one', 'week', 'christmas', 'around', 'christmas', 'conflicts', 'know', 'know', 'something', 'suggest', 'first', 'important', 'pursue', 'objective', 'organising', 'event', 'would', 'strongly', 'recommend', 'focus', 'anniversary', 'isa', 'international', 'openminded', 'student', 'character', 'combined', 'professionalism', 'convince', 'business', 'partners', 'corevalues', 'international', 'high', 'potentials', 'stick', 'roots', 'student', 'organisation', 'combine', 'characters', 'would', 'suggest', 'international', 'buffet', 'everybody', 'see', 'internationality', 'combined', 'openminded', 'atmosphere', 'would', 'something', 'special', 'local', 'business', 'partners', 'taste', 'international', 'food', 'eat', 'russian', 'food', 'everywhere', 'region', 'want', 'something', 'russia', 'make', 'russian', 'corner', 'international', 'buffet', 'show', 'closeness', 'new', 'subsidiary', 'russian', 'partners', 'also', 'german', 'food', 'memory', 'roots', 'constance', 'founded', 'buffet', 'everybody', 'talk', 'different', 'people', 'sit', 'close', 'people', 'everybody', 'meet', 'different', 'business', 'partners', 'students', 'make', 'new', 'contacts', 'agree', 'point', 'complete', 'idea', 'would', 'suggest', 'either', 'pop', 'band', 'freelife', 'dj', 'happy', 'one', 'fits', 'better', 'would', 'like', 'talk', 'sponsor', 'selection', 'important', 'art', 'inc', 'made', 'best', 'financial', 'offer', 'terms', 'shortterm', 'payment', 'directly', 'event', 'addition', 'working', 'many', 'years', 'together', 'never', 'heard', 'problems', 'partnership', 'really', 'would', 'go', 'offer', 'get', 'sponsor', 'really', 'important', 'end', 'decide', 'presentation', 'want', 'opening', 'speech', 'make', 'part', 'could', 'hand', 'awards', 'share', 'activities', 'would', 'lead', 'big', 'confusion', 'everybody', 'would', 'think', 'messed', 'organization', 'event', 'would', 'suggest', 'make', 'opening', 'speech', 'feel', 'free', 'change', 'name', 'looking', 'forward', 'hearing', 'working', 'together', 'best', 'regards', 'alex']",2962,513,1
219,Counteroffer,FinalAccept,"['dear', 'alex', 'nice', 'see', 'message', 'im', 'excited', 'organisation', 'anniversary', 'isa', 'first', 'seen', 'dates', 'conflicts', 'event', 'think', 'exactly', 'like', 'think', 'week', 'would', 'best', 'week', 'event', 'take', 'place', 'next', 'step', 'catering', 'think', 'would', 'better', 'us', 'respect', 'cultural', 'country', 'last', 'time', 'wanted', 'open', 'office', 'succesful', 'thought', 'local', 'russian', 'cousine', 'make', 'us', 'three', 'course', 'meal', 'heard', 'idea', 'kind', 'like', 'think', 'would', 'better', 'sign', 'perspective', 'professional', 'choosing', 'catring', 'international', 'three', 'course', 'meal', 'said', 'last', 'time', 'incidence', 'oppening', 'office', 'moscow', 'failed', 'professinal', 'respectful', 'russian', 'cultures', 'local', 'companies', 'think', 'local', 'music', 'band', 'show', 'good', 'relationship', 'otherwise', 'would', 'go', 'shadow', 'djs', 'like', 'dj', 'happy', 'one', 'presentation', 'tasks', 'know', 'would', 'great', 'us', 'speech', 'said', 'also', 'together', 'sharing', 'would', 'professional', 'would', 'like', 'always', 'speech', 'future', 'already', 'want', 'change', 'music', 'art', 'ill', 'accept', 'offer', 'would', 'also', 'honor', 'give', 'awards', 'sponsor', 'selection', 'heard', 'seen', 'good', 'relationship', 'art', 'int', 'problem', 'dont', 'write', 'contract', 'future', 'could', 'change', 'intention', 'think', 'better', 'certain', 'future', 'choosing', 'boomerang', 'even', 'though', 'would', 'donate', 'less', 'art', 'int', 'great', 'work', 'alex', 'best', 'regards', 'chris']",1808,351,1
220,Counteroffer,FinalAccept,"['dear', 'chris', 'puh', 'changing', 'music', 'act', 'local', 'russian', 'band', 'big', 'impact', 'whole', 'event', 'big', 'effect', 'mood', 'everybody', 'students', 'business', 'partners', 'would', 'agree', 'chose', 'international', 'buffet', 'giving', 'business', 'partners', 'feeling', 'home', 'let', 'everybody', 'know', 'identify', 'russia', 'russian', 'music', 'show', 'international', 'organization', 'young', 'openminded', 'professionals', 'easily', 'get', 'touch', 'students', 'international', 'buffet', 'think', 'would', 'best', 'deal', 'everybody', 'furthermore', 'understand', 'thoughts', 'sponsor', 'selection', 'honest', 'important', 'thing', 'us', 'get', 'much', 'money', 'possible', 'invest', 'money', 'event', 'make', 'even', 'better', 'example', 'could', 'invest', 'russian', 'band', 'buffet', 'get', 'even', 'better', 'things', 'let', 'evening', 'legendary', 'side', 'responsibility', 'choose', 'suitable', 'partner', 'isa', 'worked', 'many', 'years', 'art', 'int', 'exactly', 'know', 'corevalues', 'thinking', 'would', 'contact', 'person', 'like', 'last', 'years', 'save', 'lot', 'time', 'getting', 'know', 'important', 'fact', 'rely', 'partner', 'uncertainty', 'regarding', 'new', 'partner', 'think', 'positive', 'organized', 'event', 'even', 'companies', 'thinking', 'work', 'us', 'could', 'better', 'offers', 'partnership', 'russian', 'company', 'well', 'definitely', 'would', 'choose', 'reliable', 'partnership', 'art', 'int', 'think', 'already', 'close', 'idea', 'event', 'hope', 'get', 'together', 'attached', 'offer', 'time', 'prepare', 'concept', 'presentation', 'convince', 'everybody', 'way', 'plans', 'event', 'already', 'searching', 'job', 'also', 'interested', 'working', 'isa', 'best', 'regards', 'alex']",2135,394,1
219,Counteroffer,FinalAccept,"['dear', 'alex', 'said', 'already', 'close', 'make', 'incridible', 'point', 'us', 'happy', 'terms', 'dont', 'know', 'international', 'buffet', 'catering', 'think', 'would', 'good', 'idea', 'let', 'international', 'buffet', 'sponsor', 'said', 'also', 'art', 'inc', 'would', 'great', 'give', 'us', 'good', 'money', 'programs', 'wouldnt', 'sure', 'future', 'sure', 'important', 'companies', 'like', 'boomerang', 'next', 'conferences', 'would', 'sure', 'sponsor', 'art', 'inc', 'wouldnt', 'case', 'also', 'insist', 'giving', 'sponsorship', 'would', 'like', 'ask', 'let', 'present', 'speech', 'give', 'awards', 'think', 'always', 'work', 'isa', 'better', 'future']",812,160,1
220,Counteroffer,FinalAccept,"['dear', 'chris', 'like', 'seen', 'response', 'time', 'hard', 'decide', 'sleep', 'night', 'really', 'possibility', 'accept', 'previous', 'offer', 'already', 'done', 'concessions', 'would', 'acceptable', 'would', 'really', 'appreciate', 'could', 'somehow', 'make', 'compromise', 'team', 'best', 'regards', 'alex']",378,72,1
219,Counteroffer,FinalAccept,"['dear', 'alex', 'tried', 'hard', 'accept', 'terms', 'told', 'authority', 'better', 'say', 'accept', 'last', 'offer', 'lose', 'everything', 'ask', 'accept', 'offer', 'let', 'boomerang', 'sponser', 'definitely', 'lose', 'everything', 'colleague', 'ask', 'please', 'best', 'regards', 'chris']",353,72,1
220,FinalAccept,FinalAccept,"['dear', 'chris', 'sake', 'trustful', 'partnership', 'accept', 'offer', 'looking', 'forward', 'meeting', 'person', 'best', 'regards', 'alex']",147,25,1
222,Offer,FinalAccept,"['hello', 'chris', 'nice', 'meet', 'allow', 'give', 'short', 'introduction', 'name', 'alex', 'student', 'member', 'isa', 'since', 'already', 'planned', 'organisied', 'events', 'isa', 'success', 'unfortunately', 'never', 'saw', 'met', 'last', 'events', 'really', 'interested', 'getting', 'know', 'better', 'think', 'still', 'open', 'points', 'negotiate', 'event', 'find', 'suggestions', 'attached', 'looking', 'forward', 'hearing', 'hope', 'good', 'succesfull', 'negotiation', 'best', 'regards', 'alex']",565,105,1
221,Counteroffer,FinalAccept,"['heywhat', 'think', 'offer', 'think', 'best', 'solution', 'local', 'stuff', 'people', 'already', 'familiar', 'enjoy']",158,30,1
222,Counteroffer,FinalAccept,"['hello', 'chris', 'thank', 'answer', 'events', 'companies', 'would', 'agree', 'prefer', 'local', 'stuff', 'aswell', 'espacially', 'isa', 'international', 'company', 'since', 'due', 'anniversary', 'expect', 'lot', 'international', 'guests', 'think', 'best', 'international', 'buffet', 'advantage', 'would', 'everyone', 'find', 'something', 'think', 'lot', 'people', 'arnt', 'used', 'russian', 'cuisine', 'music', 'act', 'think', 'way', 'people', 'got', 'bored', 'last', 'years', 'events', 'music', 'acts', 'werent', 'good', 'anniversary', 'really', 'someone', 'famous', 'like', 'dj', 'happy', 'sure', 'everyone', 'enjoy', 'music', 'get', 'good', 'athmosphere', 'people', 'talk', 'lot', 'event', 'agree', 'hold', 'event', 'week', 'earlier', 'suggested', 'regarding', 'sponsor', 'also', 'thought', 'boomerang', 'made', 'really', 'nice', 'offer', 'honost', 'would', 'prefere', 'art', 'inc', 'sponsor', 'long', 'time', 'also', 'made', 'best', 'offer', 'chose', 'another', 'sponsor', 'big', 'anniversary', 'could', 'stop', 'sponsoring', 'us', 'would', 'really', 'understand', 'mentioned', 'sponsor', 'long', 'time', 'wont', 'get', 'sponsoring', 'big', 'event', 'could', 'impact', 'us', 'badly', 'last', 'point', 'presentation', 'tasks', 'first', 'thought', 'could', 'share', 'activities', 'rethink', 'could', 'lot', 'coordination', 'work', 'dont', 'know', 'good', 'change', 'time', 'therefore', 'would', 'suggest', 'hold', 'opening', 'speech', 'honor', 'announce', 'award', 'winners', 'please', 'give', 'opinion', 'counteroffer', 'best', 'regards', 'alex']",1821,341,1
221,Counteroffer,FinalAccept,"['hello', 'alex', 'mostly', 'agree', 'offer', 'would', 'like', 'change', 'food', 'people', 'eating', 'think', 'use', 'local', 'food', 'specialities', 'think', 'people', 'nowadays', 'like', 'try', 'different', 'food', 'one', 'eating', 'every', 'day', 'personaly', 'go', 'country', 'like', 'try', 'local', 'food', 'also', 'part', 'exploring', 'country', 'might', 'suprised', 'local', 'dishes', 'think', 'best', 'regards', 'chris']",489,92,1
222,Counteroffer,FinalAccept,"['hello', 'chris', 'thank', 'response', 'really', 'appreciate', 'agreement', 'items', 'thank', 'accomodation', 'honost', 'cant', 'agree', 'local', 'food', 'wasnt', 'anniversary', 'isa', 'could', 'go', 'option', 'event', 'something', 'really', 'big', 'lot', 'people', 'world', 'try', 'play', 'catering', 'food', 'base', 'good', 'event', 'choose', 'local', 'russian', 'catering', 'people', 'wont', 'like', 'event', 'likely', 'leed', 'discomfort', 'guests', 'therefore', 'might', 'result', 'image', 'damage', 'whole', 'isa', 'also', 'huge', 'bad', 'impact', 'career', 'us', 'responsible', 'organisation', 'everything', 'come', 'back', 'us', 'therefore', 'kindly', 'ask', 'overthink', 'point', 'event', 'becomes', 'successfully', 'get', 'credits', 'means', 'get', 'chance', 'organize', 'events', 'also', 'recognized', 'guest', 'companies', 'please', 'think', 'catering', 'sure', 'get', 'agreement', 'negotiation', 'successefull', 'far', 'really', 'like', 'partner', 'best', 'regards', 'alex']",1262,240,1
221,FinalAccept,FinalAccept,"['hello', 'alex', 'okeyi', 'accept', 'conditions', 'event', 'really', 'nice', 'negotiation', 'hope', 'soon', 'best', 'regards', 'chris']",167,32,1
224,Offer,FinalAccept,"['hey', 'chris', 'im', 'writing', 'regarding', 'plans', 'anniversary', 'preferences', 'regarding', 'catering', 'date', 'presentattion', 'music', 'sponsor', 'would', 'prefer', 'art', 'inc', 'sponsor', 'event', 'isa', 'already', 'great', 'long', 'running', 'relationship', 'art', 'inc', 'company', 'also', 'offer', 'highest', 'amount', 'money', 'also', 'could', 'offended', 'choosing', 'competing', 'sponsor', 'probably', 'change', 'opinion', 'supporting', 'isa', 'future', 'look', 'forward', 'hear', 'best', 'wishes', 'alex']",553,95,1
223,Counteroffer,FinalAccept,"['hi', 'alex', 'thank', 'message', 'im', 'glad', 'hear', 'regarding', 'sponsor', 'event', 'personally', 'would', 'prefer', 'choose', 'boomerang', 'sure', 'dont', 'offer', 'highest', 'amount', 'money', 'show', 'signing', 'contracts', 'money', 'furthermore', 'boomerang', 'seems', 'willing', 'sign', 'longterm', 'contract', 'means', 'dont', 'need', 'negotiate', 'new', 'old', 'sponsor', 'time', 'want', 'host', 'event', 'change', 'opinion', 'maybe', 'would', 'ready', 'give', 'advantage', 'one', 'issues', 'best', 'wishes', 'chris']",591,110,1
224,Counteroffer,FinalAccept,"['hey', 'chris', 'sorry', 'late', 'response', 'mail', 'seem', 'work', 'im', 'also', 'glad', 'hear', 'concerning', 'sponsorship', 'good', 'arguments', 'nevertheless', 'think', 'important', 'show', 'loyalty', 'already', 'good', 'business', 'partner', 'jeopardize', 'long', 'lasting', 'relationship', 'contract', 'competetor', 'would', 'also', 'diminish', 'reputation', 'isa', 'maybe', 'could', 'find', 'compromise', 'saying', 'could', 'speech', 'presentation', 'tasks', 'give', 'awards', 'get', 'chance', 'think', 'open', 'points', 'option', 'would', 'prefer', 'look', 'forward', 'hear', 'best', 'wishes', 'alex']",686,124,1
223,Counteroffer,FinalAccept,"['hi', 'alex', 'would', 'problem', 'agree', 'suggestions', 'sponsor', 'presentation', 'tasks', 'also', 'agree', 'suggestion', 'regarding', 'music', 'act', 'recommendation', 'would', 'invite', 'local', 'russian', 'band', 'show', 'new', 'partner', 'interest', 'respect', 'culture', 'especially', 'first', 'attempt', 'open', 'office', 'moscow', 'failed', 'careful', 'possible', 'would', 'safe', 'side', 'best', 'wishes', 'chris']",469,86,1
224,Counteroffer,FinalAccept,"['hey', 'chris', 'yes', 'understand', 'mean', 'think', 'possible', 'two', 'music', 'acts', 'concerns', 'local', 'russian', 'band', 'international', 'event', 'sure', 'special', 'kind', 'music', 'appeal', 'everybody', 'would', 'willing', 'agree', 'little', 'different', 'arrangement', 'including', 'catering', 'considering', 'catering', 'think', 'reasonable', 'international', 'buffet', 'guests', 'world', 'ensure', 'wellbeing', 'flexible', 'food', 'preferences', 'also', 'think', 'would', 'greatly', 'benefit', 'atmosphere', 'event', 'pleasure', 'guests', 'would', 'bound', 'seating', 'arrangement', 'best', 'wishes', 'alex']",740,133,1
223,Counteroffer,FinalAccept,"['hi', 'alex', 'think', 'main', 'music', 'act', 'local', 'russian', 'band', 'somehow', 'possible', 'maybe', 'additional', 'loosing', 'acts', 'concerning', 'catering', 'would', 'prefer', 'another', 'local', 'russian', 'solution', 'im', 'willing', 'make', 'compromise', 'maybe', 'international', 'three', 'course', 'meal', 'served', 'think', 'would', 'easier', 'old', 'people', 'everybody', 'running', 'around', 'hole', 'time', 'fine', 'suggestion', 'date', 'conference', 'best', 'wishes', 'chris']",529,95,1
224,Counteroffer,FinalAccept,"['hey', 'chris', 'would', 'agree', 'proposed', 'date', 'also', 'negotiation', 'points', 'except', 'catering', 'really', 'big', 'concerns', 'guests', 'staying', 'long', 'leaving', 'hungry', 'find', 'something', 'like', 'eat', 'think', 'today', 'really', 'hard', 'cater', 'variety', 'internatonal', 'guests', 'especially', 'think', 'limitations', 'health', 'religious', 'reasons', 'also', 'international', 'buffet', 'would', 'course', 'feature', 'russian', 'food', 'well', 'would', 'also', 'option', 'talk', 'caterer', 'see', 'wether', 'could', 'display', 'russian', 'cuisine', 'prominently', 'also', 'local', 'russian', 'band', 'honor', 'new', 'subsidiary', 'best', 'wishes', 'alex']",706,125,1
223,Counteroffer,FinalAccept,"['hi', 'alex', 'think', 'good', 'way', 'find', 'right', 'solution', 'issues', 'im', 'really', 'regarding', 'international', 'buffet', 'personally', 'sometimes', 'buffet', 'often', 'problem', 'understand', 'half', 'conversation', 'leave', 'middle', 'hear', 'middle', 'end', 'someone', 'standing', 'going', 'get', 'food', 'really', 'ideal', 'event', 'thats', 'would', 'prefer', 'three', 'course', 'meal', 'russian', 'cuisine', 'possibility', 'agree', 'international', 'buffet', 'would', 'change', 'opinion', 'sponsor', 'selection', 'choose', 'boomerang', 'main', 'sponsor', 'choice', 'best', 'wishes', 'chris']",740,138,1
224,Counteroffer,FinalAccept,"['hey', 'chris', 'would', 'option', 'insist', 'trade', 'insist', 'giving', 'speech', 'concession', 'made', 'art', 'inc', 'sponsor', 'best', 'wishes', 'alex']",220,44,1
223,FinalAccept,FinalAccept,"['hi', 'alex', 'would', 'ok', 'im', 'happy', 'found', 'conclusion', 'fits', 'us', 'im', 'looking', 'forward', 'course', 'great', 'event', 'wish', 'best', 'future', 'tasks', 'best', 'regards', 'chris']",227,47,1
226,Offer,FinalAccept,"['good', 'morning', 'chris', 'order', 'prepare', 'event', 'going', 'take', 'part', 'russia', 'collaboration', 'really', 'important', 'huge', 'knowledge', 'business', 'contacts', 'interests', 'part', 'isa', 'years', 'think', 'experience', 'planning', 'organising', 'small', 'events', 'really', 'helpful', 'make', 'us', 'winning', 'challenge', 'apart', 'issues', 'already', 'settled', 'working', 'rest', 'want', 'know', 'based', 'concept', 'students', 'important', 'one', 'create', 'big', 'impact', 'make', 'sure', 'attract', 'know', 'future', 'talents', 'show', 'preferences', 'issues', 'preparating', 'event', 'catering', 'international', 'buffet', 'date', 'conference', 'week', 'music', 'act', 'dj', 'happy', 'presentation', 'tasks', 'speech', 'alex', 'awards', 'chris', 'sponsor', 'selection', 'art', 'inc', 'told', 'really', 'important', 'collaboration', 'us', 'stay', 'competitive', 'position', 'read', 'proposes', 'carefully', 'answer', 'soon', 'propose', 'regards', 'alex']",1167,213,1
225,Counteroffer,FinalAccept,"['dear', 'alex', 'found', 'first', 'offer', 'promising', 'im', 'available', 'let', 'give', 'speech', 'present', 'awards', 'even', 'though', 'importance', 'matter', 'propose', 'changes', 'importance', 'catering', 'sponsor', 'huge', 'success', 'event', 'think', 'act', 'dj', 'happy', 'could', 'deviate', 'attentions', 'event', 'propose', 'either', 'freelife', 'local', 'russian', 'band', 'heres', 'first', 'counteroffer', 'best', 'regards', 'chris']",479,90,1
226,Counteroffer,FinalAccept,"['dear', 'chris', 'told', 'need', 'attrack', 'guests', 'going', 'come', 'different', 'parts', 'world', 'make', 'understand', 'importance', 'international', 'act', 'familiar', 'fame', 'music', 'reason', 'think', 'dj', 'happy', 'best', 'one', 'fits', 'looking', 'reason', 'convince', 'choose', 'international', 'mixture', 'talking', 'catering', 'local', 'cuisine', 'russia', 'may', 'like', 'everyone', 'tell', 'maybe', 'accept', 'proposal', 'music', 'stand', 'strong', 'position', 'catering', 'issue', 'agreement', 'sponsor', 'boomerang', 'made', 'good', 'offer', 'enough', 'cover', 'whole', 'event', 'study', 'carefully', 'proposal', 'assure', 'artinc', 'offer', 'cover', 'expenditures', 'whole', 'event', 'try', 'look', 'carefully', 'proposals', 'reasons', 'choosed', 'kkind', 'regards', 'alex']",1021,192,1
225,Counteroffer,FinalAccept,"['dear', 'alex', 'even', 'though', 'atract', 'people', 'around', 'world', 'even', 'important', 'promote', 'organization', 'think', 'dj', 'happy', 'could', 'turn', 'event', 'dj', 'happy', 'performance', 'giving', 'organization', 'less', 'importance', 'thing', 'worried', 'local', 'russian', 'band', 'would', 'great', 'option', 'atract', 'local', 'people', 'show', 'interest', 'local', 'culture', 'international', 'buffet', 'also', 'best', 'option', 'think', 'three', 'course', 'meal', 'mandatory', 'satisfy', 'guests', 'many', 'options', 'regarding', 'sponsor', 'selection', 'boomerang', 'offers', 'less', 'money', 'also', 'offer', 'longterm', 'contract', 'art', 'inc', 'offers', 'shortterm', 'contract', 'think', 'organization', 'could', 'benefit', 'partnership', 'boomerang', 'agree', 'corporate', 'ltd', 'documenta', 'good', 'options', 'though', 'even', 'though', 'think', 'experience', 'think', 'would', 'best', 'option', 'initial', 'speech', 'give', 'opportunity', 'expect', 'think', 'proposals', 'choose', 'best', 'organization', 'try', 'understand', 'reason', 'beyond', 'proposal', 'think', 'way', 'find', 'good', 'agreement', 'great', 'organization', 'satisfies', 'us', 'best', 'regards', 'chris']",1301,233,1
