ReceiverID,ActionType,NegoOutcome,Content,Length,Word count of nego message,NegoOutcomeLabel
165,Counteroffer,FinalReject,"['hi', 'alex', 'ok', 'guess', 'catering', 'international', 'three', 'course', 'meal', 'important', 'want', 'way', 'give', 'influence', 'topic', 'also', 'want', 'remind', 'compromised', 'date', 'conference', 'week', 'question', 'keep', 'date', 'conference', 'week', 'agree', 'international', 'three', 'course', 'dinner', 'opinion', 'better', 'buffet', 'case', 'want', 'music', 'act', 'local', 'russian', 'band', 'presentation', 'task', 'speech', 'chris', 'award', 'alex', 'sponsor', 'selection', 'boomerang', 'regard', 'wictor']",622,117,0
166,Counteroffer,FinalReject,"['hi', 'wictor', 'almost', 'changed', 'tge', 'offer', 'know', 'really', 'good', 'chance', 'presentation', 'let', 'u', 'know', 'want', 'presentation', 'task', 'speech', 'chris', 'award', 'alex', 'think', 'let', 'point', 'like', 'catering', 'international', 'buffet', 'sponsor', 'selection', 'art', 'inc', 'music', 'act', 'freelife', 'make', 'possible', 'nagotiation', 'remember', 'told', 'prefer', 'date', 'conference', 'week', 'right', 'like', 'point', 'wanted', 'beginning', 'kind', 'regard', 'alex']",560,101,0
165,Counteroffer,FinalReject,"['hi', 'alex', 'think', 'misunderstood', 'hard', 'accept', 'international', 'buffet', 'want', 'give', 'speech', 'date', 'conference', 'week', 'want', 'international', 'buffet', 'give', 'music', 'act', 'local', 'russian', 'band', 'sponsor', 'selection', 'boomerang', 'well', 'side', 'note', 'answer', 'bit', 'quicker', 'able', 'negiate', 'tomorrow', 'would', 'good', 'done', 'negotiation', 'today', 'regard', 'chris']",501,97,0
166,Counteroffer,FinalReject,"['hi', 'chris', 'dont', 'know', 'lot', 'work', 'negotiation', 'want', 'finish', 'negotiation', 'today', 'really', 'easy', 'could', 'accept', 'offer', 'international', 'buffet', 'really', 'bad', 'also', 'catering', 'international', 'three', 'course', 'meal', 'bad', 'accept', 'condition', 'music', 'act', 'dj', 'happy', 'date', 'conference', 'week', 'sponsor', 'selection', 'art', 'inc', 'kind', 'regard', 'alex']",441,81,0
165,FinalReject,FinalReject,"['sorry', 'alex', 'negotiation', 'isnt', 'going', 'anywhere', 'think', 'reasonable', 'compromise', 'catering', 'international', 'three', 'course', 'meal', 'expect', 'accept', 'condition', 'fit', 'best', 'solution', 'cant', 'come', 'agreement', 'future', 'hope', 'consider', 'try', 'find', 'compromise', 'reasonable', 'part', 'otherwise', 'im', 'sorry', 'say', 'wont', 'successful', 'negotiator', 'negotiated', 'hard', 'im', 'rejecting', 'dont', 'get', 'anything', 'instead']",535,94,0
168,Offer,FinalReject,"['hey', 'chris', 'thanks', 'already', 'settled', 'issue', 'together', 'without', 'problem', 'thought', 'open', 'aspect', 'make', 'offer', 'point', 'think', 'important', 'make', 'celebration', 'student', 'base', 'isa', 'thats', 'reason', 'want', 'celebration', 'international', 'example', 'related', 'catering', 'music', 'act', 'especially', 'music', 'act', 'think', 'present', 'famous', 'international', 'act', 'noticed', 'last', 'year', 'increasing', 'dissatisfaction', 'guest', 'music', 'act', 'also', 'selection', 'sponsor', 'important', 'think', 'consider', 'good', 'relationship', 'art', 'inc', 'loosing', 'future', 'hope', 'find', 'good', 'solution', 'point', 'best', 'regard', 'alex']",778,140,0
167,Counteroffer,FinalReject,"['hi', 'alex', 'thanks', 'lot', 'message', 'really', 'understand', 'international', 'approach', 'since', 'isa', 'member', 'spread', 'around', 'country', 'thing', 'moment', 'particular', 'special', 'situation', 'attraction', 'new', 'student', 'second', 'important', 'issue', 'organisation', 'entering', 'new', 'market', 'russia', 'first', 'important', 'build', 'strong', 'base', 'future', 'hence', 'shall', 'overall', 'orientation', 'towards', 'russian', 'culture', 'one', 'thing', 'important', 'music', 'act', 'although', 'dj', 'happy', 'popular', 'among', 'young', 'people', 'popularity', 'damaging', 'anniversary', 'cant', 'allow', 'organisation', 'sideact', 'dj', 'happy', 'dj', 'happy', 'play', 'music', 'distract', 'guest', 'attention', 'isa', 'music', 'really', 'want', 'anniversary', 'regarding', 'catering', 'big', 'event', 'important', 'guest', 'deserves', 'something', 'bigger', 'buffet', 'russian', 'meal', 'would', 'beneficial', 'everybody', 'young', 'people', 'well', 'business', 'guest', 'international', 'student', 'want', 'explore', 'russian', 'culture', 'russian', 'way', 'living', 'order', 'make', 'choice', 'whether', 'look', 'russia', 'job', 'please', 'take', 'time', 'thinking', 'nice', 'day', 'kind', 'regard', 'chris']",1353,241,0
168,Counteroffer,FinalReject,"['hey', 'chris', 'thanks', 'answer', 'happy', 'agree', 'proposal', 'sponsor', 'selection', 'presentation', 'task', 'date', 'conference', 'think', 'good', 'decision', 'stay', 'root', 'take', 'art', 'inc', 'sponsoring', 'still', 'problem', 'basic', 'idea', 'celebration', 'think', 'important', 'cater', 'client', 'base', 'student', 'really', 'understand', 'important', 'build', 'strong', 'base', 'russia', 'shouldnt', 'forget', 'base', 'without', 'student', 'company', 'arent', 'interested', 'think', 'get', 'student', 'business', 'partner', 'automatically', 'work', 'isa', 'furthermore', 'pay', 'attention', 'avoid', 'complacency', 'organization', 'think', 'isa', 'getting', 'older', 'dont', 'like', 'fact', 'hope', 'understand', 'reason', 'putting', 'student', 'focus', 'event', 'regarding', 'music', 'act', 'cant', 'agree', 'think', 'local', 'russian', 'band', 'doesnt', 'fit', 'character', 'international', 'association', 'meeting', 'dont', 'forget', 'wont', 'russian', 'guest', 'furthermore', 'last', 'year', 'guest', 'werent', 'excited', 'music', 'act', 'think', 'dj', 'happy', 'good', 'choice', 'known', 'international', 'fit', 'atmosphere', 'young', 'people', 'dj', 'happy', 'also', 'play', 'russian', 'music', 'know', 'regulate', 'mood', 'experience', 'opinion', 'absolutely', 'need', 'international', 'act', 'also', 'dont', 'like', 'idea', 'russian', 'meal', 'think', 'cant', 'focus', 'event', 'completely', 'russia', 'international', 'organization', 'people', 'world', 'maybe', 'everybody', 'like', 'special', 'russian', 'cuisine', 'furthermore', 'buffet', 'support', 'atmosphere', 'facilitate', 'networking', 'make', 'new', 'acquaintance', 'also', 'think', 'buffet', 'everyone', 'choice', 'food', 'make', 'international', 'buffet', 'also', 'russian', 'food', 'everybody', 'able', 'find', 'something', 'like', 'please', 'think', 'proposal', 'best', 'regard', 'alex']",1960,337,0
167,Counteroffer,FinalReject,"['hi', 'alex', 'think', 'important', 'isa', 'company', 'subsidiary', 'spread', 'world', 'especially', 'russia', 'nowadays', 'important', 'member', 'isa', 'isas', 'office', 'connection', 'spread', 'world', 'student', 'actually', 'join', 'isa', 'member', 'nice', 'dynamic', 'studentassociation', 'dont', 'think', 'know', 'student', 'join', 'association', 'like', 'build', 'base', 'future', 'career', 'want', 'provide', 'member', 'opportunity', 'work', 'big', 'important', 'organization', 'day', 'everybody', 'know', 'russia', 'going', 'place', 'make', 'money', 'country', 'cooperate', 'near', 'future', 'check', 'news', 'read', 'paper', 'isastudents', 'go', 'russian', 'subsidiary', 'cant', 'offer', 'jobperspectives', 'promising', 'country', 'lookthis', 'typical', 'chickenegg', 'problem', 'shall', 'firstthe', 'chicken', 'egg', 'solution', 'much', 'easier', 'option', 'international', 'approach', 'young', 'international', 'dynamic', 'event', 'russia', 'atract', 'lot', 'student', 'mostly', 'student', 'russia', 'join', 'isa', 'problem', 'russian', 'student', 'join', 'isa', 'use', 'isas', 'international', 'connection', 'order', 'leave', 'russia', 'extracting', 'russia', 'young', 'talent', 'russia', 'russian', 'society', 'especially', 'russian', 'company', 'hate', 'u', 'since', 'know', 'economic', 'growth', 'important', 'russia', 'today', 'wont', 'able', 'build', 'business', 'connection', 'russia', 'future', 'option', 'russian', 'way', 'since', 'already', 'enormous', 'number', 'international', 'talent', 'isa', 'guaranteed', 'russian', 'company', 'love', 'build', 'partnership', 'u', 'since', 'russia', 'next', 'big', 'market', 'russia', 'company', 'moment', 'striving', 'international', 'young', 'talent', 'world', 'russian', 'company', 'partner', 'number', 'student', 'increase', 'even', 'faster', 'able', 'offer', 'even', 'better', 'job', 'perspective', 'eg', 'newly', 'opened', 'big', 'market', 'russia', 'first', 'ckicken', 'egg', 'international', 'russian', 'way', 'case', 'russian', 'way', 'lead', 'u', 'future', 'success', 'please', 'dont', 'gamble', 'away', 'big', 'chance', 'u', 'rare', 'chickeneggproblem', 'solved', 'elegant', 'way', 'looking', 'forward', 'reading', 'kind', 'regard', 'chris']",2456,427,0
168,Counteroffer,FinalReject,"['hey', 'chris', 'thank', 'detailed', 'answer', 'really', 'interesting', 'way', 'argumentation', 'able', 'follow', 'logic', 'accept', 'way', 'writing', 'thought', 'possible', 'write', 'kindly', 'negotiate', 'faire', 'base', 'first', 'missed', 'deadline', 'slam', 'point', 'view', 'contumelious', 'way', 'bummer', 'think', 'find', 'solution', 'argument', 'proposal', 'know', 'detailed', 'information', 'opening', 'russian', 'subsidiary', 'furthermore', 'event', 'anniversary', 'think', 'international', 'event', 'isa', 'isnt', 'russian', 'people', 'opinion', 'related', 'option', 'think', 'russian', 'student', 'come', 'event', 'international', 'one', 'anniversary', 'member', 'invited', 'think', 'thats', 'main', 'reason', 'international', 'way', 'international', 'event', 'student', 'world', 'come', 'possibility', 'connect', 'russian', 'company', 'furthermore', 'international', 'organization', 'russian', 'business', 'partner', 'goal', 'save', 'russian', 'student', 'country', 'join', 'local', 'organization', 'opinion', 'related', 'say', 'already', 'enormous', 'number', 'international', 'talent', 'thats', 'point', 'want', 'international', 'event', 'celebrate', 'anniversary', 'isnt', 'event', 'new', 'russian', 'business', 'partner', 'underline', 'international', 'culture', 'think', 'russian', 'company', 'also', 'want', 'meet', 'international', 'student', 'russian', 'one', 'think', 'isnt', 'chickenegg', 'problem', 'one', 'solution', 'think', 'find', 'middle', 'ground', 'satisfy', 'guest', 'business', 'partner', 'world', 'well', 'student', 'proposal', 'local', 'russian', 'band', 'satisfy', 'russian', 'guest', 'instead', 'want', 'international', 'buffet', 'meal', 'country', 'subsidiary', 'everybody', 'chance', 'get', 'know', 'meal', 'country', 'furthermore', 'buffet', 'decentralize', 'mood', 'easier', 'get', 'know', 'people', 'dont', 'sit', 'next', 'best', 'regard', 'alex']",2237,402,0
167,Counteroffer,FinalReject,"['hi', 'alex', 'sorry', 'intend', 'rude', 'tried', 'keep', 'last', 'message', 'concise', 'possible', 'due', 'fullness', 'thats', 'reason', 'dry', 'technical', 'maybe', 'harsh', 'character', 'last', 'message', 'let', 'quick', 'explain', 'argument', 'actually', 'logical', 'based', 'fictional', 'example', 'imagine', 'isa', 'open', 'new', 'subsidiary', 'world', 'country', 'isa', 'smell', 'opportunity', 'country', 'unseen', 'moment', 'imagine', 'isa', 'pay', 'enough', 'attention', 'aspiring', 'possible', 'business', 'partner', 'instead', 'choose', 'international', 'studentoriented', 'approach', 'openingevent', 'possible', 'business', 'partner', 'ignored', 'wont', 'join', 'organization', 'result', 'international', 'student', 'would', 'like', 'go', 'subsidiary', 'world', 'country', 'instead', 'student', 'world', 'country', 'would', 'use', 'isa', 'bridge', 'escape', 'richer', 'country', 'world', 'country', 'wouldnt', 'happy', 'u', 'would', 'steal', 'talent', 'company', 'country', 'want', 'international', 'talent', 'well', 'international', 'investor', 'order', 'grow', 'economically', 'usually', 'enough', 'talent', 'within', 'country', 'border', 'btw', 'focusing', 'business', 'partner', 'anniversary', 'show', 'lot', 'respect', 'make', 'u', 'even', 'attractive', 'russian', 'admire', 'act', 'offriendship', 'soback', 'negotiation', 'yes', 'course', 'bilateral', 'agreement', 'unfortunately', 'really', 'cant', 'accept', 'current', 'new', 'offer', 'please', 'let', 'explain', 'negotiated', 'topic', 'far', 'musicact', 'catering', 'ignored', 'important', 'issue', 'regarding', 'sponsoring', 'presentation', 'task', 'date', 'conference', 'completely', 'note', 'regarding', 'far', 'ignored', 'issue', 'regarding', 'presentation', 'task', 'know', 'experienced', 'member', 'isa', 'paid', 'tremendous', 'amount', 'effort', 'career', 'far', 'holding', 'opening', 'speech', 'would', 'actually', 'important', 'order', 'get', 'final', 'chance', 'prove', 'leadership', 'ready', 'higher', 'position', 'isa', 'ive', 'striving', 'long', 'time', 'okay', 'individual', 'goal', 'accept', 'disadvantage', 'case', 'order', 'find', 'agreement', 'really', 'serf', 'organization', 'regarding', 'sponsor', 'selection', 'art', 'inc', 'risky', 'sponsor', 'art', 'inc', 'really', 'ready', 'pay', 'highest', 'amount', 'money', 'isnt', 'ready', 'sign', 'long', 'term', 'contract', 'russia', 'need', 'longtermed', 'economical', 'security', 'badly', 'moment', 'check', 'ruble', 'russian', 'currency', 'oilprice', 'last', 'thing', 'russian', 'company', 'could', 'need', 'moment', 'financial', 'uncertainty', 'boomerang', 'ready', 'pay', 'great', 'amount', 'money', 'sign', 'long', 'termed', 'contract', 'time', 'well', 'although', 'important', 'fact', 'still', 'accept', 'art', 'inc', 'sponsor', 'since', 'turned', 'despite', 'strong', 'preference', 'short', 'term', 'contract', 'less', 'loyal', 'partner', 'past', 'offer', 'ok', 'buffet', 'pretty', 'bad', 'decision', 'point', 'view', 'casual', 'unofficial', 'impress', 'honor', 'guest', 'celebrate', 'anniversary', 'three', 'course', 'meal', 'would', 'provide', 'certain', 'level', 'prestige', 'could', 'agree', 'international', 'approach', 'allow', 'mention', 'topic', 'ready', 'ignore', 'completely', 'last', 'offer', 'willing', 'international', 'meal', 'accept', 'suggested', 'conference', 'date', 'ready', 'provide', 'financial', 'certainty', 'potential', 'businesspartners', 'selecting', 'boomerang', 'sponsor', 'boomerang', 'still', 'offer', 'lot', 'money', 'company', 'also', 'would', 'nice', 'let', 'hold', 'speech', 'ive', 'working', 'hard', 'long', 'time', 'get', 'chance', 'prove', 'competence', 'infront', 'leadership', 'get', 'higher', 'position', 'isa', 'opening', 'speech', 'personal', 'goal', 'long', 'time', 'offer', 'please', 'take', 'time', 'need', 'think', 'thanks', 'time', 'kind', 'regard', 'alex']",4257,755,0
168,Counteroffer,FinalReject,"['hey', 'chris', 'thanks', 'honest', 'answer', 'didnt', 'argument', 'topic', 'didnt', 'say', 'anything', 'wondered', 'think', 'fundamental', 'idea', 'celebration', 'different', 'maybe', 'consideration', 'time', 'find', 'compromise', 'satisfies', 'two', 'u', 'think', 'main', 'goal', 'winning', 'competition', 'accept', 'sponsor', 'selection', 'boomerang', 'think', 'art', 'inc', 'would', 'better', 'choice', 'good', 'relationship', 'fear', 'lose', 'boomerang', 'save', 'future', 'accept', 'wish', 'accept', 'sponsor', 'selection', 'want', 'international', 'buffet', 'think', 'isnt', 'bad', 'decision', 'casual', 'unofficial', 'point', 'view', 'diversity', 'quality', 'meal', 'essential', 'furthermore', 'think', 'satisfy', 'much', 'possible', 'guest', 'buffet', 'good', 'way', 'present', 'big', 'choice', 'everyone', 'pick', 'like', 'mostly', 'still', 'problem', 'decision', 'presentation', 'task', 'also', 'want', 'present', 'get', 'chance', 'rise', 'isa', 'want', 'propose', 'give', 'speech', 'instead', 'want', 'dj', 'happy', 'dj', 'happy', 'also', 'present', 'student', 'highlight', 'mix', 'music', 'better', 'every', 'dj', 'think', 'regulate', 'atmosphere', 'evening', 'well', 'hope', 'understand', 'would', 'important', 'speech', 'important', 'nice', 'evening', 'want', 'nice', 'international', 'atmosphere', 'sure', 'business', 'people', 'also', 'like', 'event', 'know', 'isa', 'student', 'organization', 'important', 'present', 'u', 'focus', 'root', 'think', 'offer', 'benefit', 'disadvantage', 'sponsor', 'presentation', 'task', 'ive', 'got', 'music', 'act', 'catering', 'think', 'date', 'conference', 'fix', 'week', 'without', 'conflicting', 'event', 'situation', 'want', 'another', 'date', 'think', 'good', 'mix', 'would', 'agree', 'think', 'evening', 'successful', 'isa', 'think', 'good', 'chance', 'win', 'competition', 'hope', 'understand', 'point', 'view', 'best', 'regard', 'alex']",2284,437,0
167,Counteroffer,FinalReject,"['hi', 'alex', 'thanks', 'reply', 'thank', 'lot', 'ready', 'let', 'hold', 'presentation', 'since', 'understand', 'holding', 'speech', 'would', 'great', 'opportunity', 'well', 'well', 'isas', 'goal', 'isnt', 'personal', 'career', 'future', 'russia', 'therefore', 'able', 'follow', 'personal', 'goal', 'holding', 'speech', 'ignore', 'important', 'fact', 'time', 'think', 'already', 'know', 'economical', 'constraint', 'situation', 'regarding', 'business', 'partner', 'russia', 'current', 'troublesome', 'time', 'promising', 'situation', 'boomerang', 'sponsor', 'unfortunately', 'way', 'little', 'see', 'really', 'djhappy', 'could', 'let', 'play', 'least', 'would', 'offer', 'real', 'russian', 'cuisine', 'future', 'business', 'partner', 'would', 'minimum', 'must', 'offer', 'potential', 'future', 'business', 'partner', 'even', 'ready', 'let', 'hold', 'speech', 'give', 'opportunity', 'introduce', 'powerfully', 'isa', 'show', 'isas', 'goal', 'personal', 'wish', 'unfortunately', 'dont', 'much', 'time', 'left', 'think', 'current', 'constellation', 'bit', 'less', 'harmful', 'business', 'partner', 'isa', 'well', 'work', 'done', 'company', 'pay', 'anniversary', 'yeah', 'know', 'maybe', 'future', 'looking', 'forward', 'reading', 'kind', 'regard', 'chris']",1398,253,0
168,FinalReject,FinalReject,"['hey', 'chris', 'sorry', 'decline', 'offer', 'think', 'way', 'find', 'solution', 'satisfy', 'interest', 'furthermore', 'cant', 'follow', 'argument', 'opinion', 'yesterday', 'wanted', 'speech', 'case', 'change', 'mind', 'sorry', 'regarding', 'time', 'left', 'there', 'way', 'find', 'solution', 'together', 'think', 'wrote', 'insufficient', 'message', 'sorry', 'say', 'disappointed', 'behaviour', 'yesterday', 'evening', 'late', 'sorry', 'really', 'cant', 'accept', 'offer', 'sponsoring', 'catering', 'important', 'issue', 'cant', 'accept', 'get', 'one', 'would', 'happy', 'found', 'common', 'solution', 'way', 'possibility', 'best', 'regard', 'alex']",783,142,0
170,Offer,FinalAccept,"['hi', 'chris', 'proposal', 'issue', 'havent', 'solved', 'yet', 'catering', 'suggest', 'international', 'buffet', 'think', 'best', 'order', 'facilitate', 'communication', 'betweeen', 'people', 'evening', 'everyone', 'free', 'sit', 'eat', 'eat', 'talk', 'different', 'people', 'make', 'contact', 'suggest', 'international', 'food', 'people', 'many', 'different', 'country', 'think', 'local', 'cuisine', 'specific', 'doesnt', 'cover', 'taste', 'large', 'portion', 'guest', 'date', 'assume', 'week', 'convenient', 'one', 'maybe', 'week', 'could', 'alternative', 'think', 'rest', 'month', 'would', 'bad', 'choice', 'christmas', 'event', 'take', 'place', 'december', 'concerning', 'music', 'think', 'dj', 'happy', 'famous', 'international', 'dj', 'feeling', 'people', 'havent', 'really', 'interested', 'contented', 'music', 'act', 'last', 'isa', 'event', 'try', 'get', 'musician', 'people', 'familiar', 'could', 'enjoy', 'decide', 'going', 'make', 'speech', 'award', 'prefer', 'one', 'fine', 'would', 'rather', 'like', 'speech', 'award', 'finally', 'propose', 'art', 'inc', 'sponsor', 'really', 'good', 'experience', 'company', 'past', 'even', 'though', 'boomerang', 'made', 'good', 'offer', 'think', 'considere', 'good', 'relationship', 'art', 'inc', 'surely', 'eager', 'support', 'u', 'future', 'far', 'proposal', 'think', 'aspect', 'best', 'regard', 'alex']",1566,292,1
169,Counteroffer,FinalAccept,"['hi', 'alex', 'thank', 'message', 'read', 'proposal', 'noticed', 'unfortunately', 'conception', 'differ', 'hereby', 'send', 'consideration', 'regarding', 'solved', 'issue', 'since', 'successful', 'start', 'new', 'office', 'saint', 'petersburg', 'assured', 'establishing', 'contact', 'many', 'local', 'business', 'people', 'official', 'possible', 'see', 'new', 'subsidiary', 'celebration', 'combined', 'anniversary', 'good', 'occasion', 'marketing', 'celebration', 'attract', 'many', 'important', 'public', 'figure', 'presence', 'longterm', 'member', 'isa', 'invite', 'many', 'new', 'potential', 'partner', 'see', 'great', 'opportunity', 'show', 'adapt', 'local', 'culture', 'want', 'create', 'longterm', 'partnership', 'considering', 'participant', 'represent', 'important', 'people', 'expect', 'certain', 'level', 'formality', 'suit', 'better', 'local', 'russian', 'cuisine', 'order', 'show', 'new', 'member', 'important', 'isa', 'make', 'feel', 'appreciated', 'strongly', 'consider', 'buffet', 'suited', 'internal', 'local', 'isa', 'event', 'without', 'marketing', 'purpose', 'regarding', 'music', 'doubt', 'dj', 'happy', 'reputation', 'however', 'guess', 'music', 'style', 'would', 'probably', 'attractive', 'younger', 'generation', 'also', 'think', 'risky', 'consider', 'dj', 'happy', 'since', 'guarantee', 'reputation', 'would', 'overshadow', 'reputation', 'isa', 'distracting', 'attention', 'event', 'towards', 'music', 'act', 'order', 'focus', 'establishing', 'good', 'relationship', 'local', 'company', 'official', 'would', 'recommend', 'local', 'russian', 'band', 'also', 'show', 'familiarization', 'culture', 'however', 'colleague', 'mine', 'told', 'music', 'pop', 'band', 'freelife', 'suitable', 'accompany', 'evening', 'without', 'main', 'act', 'would', 'probably', 'satisfy', 'guest', 'band', 'could', 'also', 'option', 'acknowledge', 'good', 'relationship', 'art', 'inc', 'although', 'good', 'offer', 'term', 'consider', 'shorttherm', 'payment', 'directly', 'event', 'know', 'art', 'inc', 'always', 'donated', 'money', 'different', 'event', 'without', 'written', 'contract', 'regarding', 'future', 'art', 'inc', 'always', 'decide', 'change', 'intention', 'see', 'option', 'without', 'future', 'perspective', 'factor', 'uncertainty', 'hurt', 'isa', 'long', 'run', 'deciding', 'boomerang', 'would', 'make', 'sure', 'also', 'financial', 'perspective', 'isa', 'safe', 'upcoming', 'year', 'really', 'would', 'like', 'put', 'ability', 'speech', 'proof', 'event', 'fine', 'like', 'opening', 'speech', 'award', 'ceremony', 'date', 'range', 'conference', 'also', 'conjecture', 'week', 'appropriate', 'week', 'considering', 'event', 'fact', 'take', 'place', 'december', 'im', 'looking', 'forward', 'answer', 'best', 'regard', 'chris']",2847,483,1
170,Counteroffer,FinalAccept,"['hi', 'chris', 'seems', 'agree', 'date', 'presentation', 'task', 'least', 'good', 'basis', 'really', 'cant', 'convince', 'dj', 'happy', 'would', 'also', 'accept', 'band', 'freelife', 'would', 'happy', 'think', 'really', 'differing', 'basic', 'opinion', 'purpose', 'celebration', 'thus', 'planned', 'conducted', 'believe', 'shouldnt', 'focus', 'much', 'business', 'people', 'making', 'contact', 'company', 'rather', 'go', 'back', 'root', 'motif', 'determine', 'isa', 'namely', 'organisation', 'student', 'suppose', 'meet', 'anywhere', 'giving', 'focus', 'student', 'side', 'business', 'aspect', 'going', 'easy', 'convinced', 'make', 'find', 'solution', 'pleased', 'catering', 'think', 'shouldnt', 'focus', 'much', 'local', 'people', 'first', 'even', 'people', 'familiar', 'international', 'food', 'secondly', 'major', 'part', 'guest', 'definitely', 'international', 'background', 'mentioned', 'last', 'message', 'buffet', 'much', 'benefical', 'want', 'facilitate', 'conversation', 'networkingeven', 'russian', 'business', 'people', 'regarding', 'sponsor', 'may', 'didnt', 'get', 'information', 'yet', 'got', 'wrong', 'art', 'inc', 'willing', 'sign', 'long', 'term', 'contract', 'choose', 'certainty', 'future', 'event', 'great', 'advantage', 'shouldnt', 'ignored', 'course', 'donation', 'amount', 'boomerang', 'higher', 'one', 'time', 'payment', 'huge', 'disadvantage', 'sould', 'ignored', 'obviously', 'make', 'compromise', 'otherwise', 'wont', 'come', 'conclusion', 'opinion', 'differ', 'even', 'absolutely', 'convinced', 'art', 'inc', 'sponsor', 'would', 'accept', 'request', 'bommerang', 'accomodate', 'catering', 'issue', 'solution', 'like', 'better', 'one', 'like', 'less', 'think', 'best', 'regard', 'alex']",2013,367,1
169,Counteroffer,FinalAccept,"['hi', 'alex', 'basic', 'opinion', 'really', 'differ', 'consider', 'company', 'business', 'people', 'important', 'one', 'requiring', 'experienced', 'studentmembers', 'without', 'vacancy', 'association', 'get', 'uninteresting', 'student', 'case', 'also', 'opinion', 'meet', 'somewhere', 'hereby', 'send', 'proposal', 'see', 'two', 'possibility', 'showing', 'local', 'adapt', 'culture', 'make', 'feel', 'appreciated', 'food', 'music', 'forget', 'celebration', 'also', 'isa', 'anniversary', 'special', 'event', 'requires', 'least', 'special', 'menu', 'anything', 'less', 'three', 'course', 'meal', 'would', 'decline', 'conference', 'last', 'year', 'even', 'special', 'event', 'upcoming', 'anniversary', 'agree', 'argument', 'international', 'buffet', 'enable', 'easier', 'networking', 'among', 'participant', 'benefit', 'would', 'agree', 'international', 'buffet', 'would', 'insist', 'local', 'russian', 'band', 'intention', 'showing', 'adaptance', 'culture', 'experience', 'isa', 'definitely', 'pay', 'adapt', 'least', 'partly', 'local', 'culture', 'concerning', 'sponsor', 'information', 'got', 'one', 'sent', 'previous', 'message', 'differs', 'would', 'need', 'time', 'get', 'touch', 'sponsor', 'confirm', 'information', 'regarding', 'sponsor', 'moment', 'keep', 'described', 'since', 'made', 'compromise', 'catering', 'issue', 'already', 'think', 'best', 'regard', 'chris']",1557,267,1
170,Counteroffer,FinalAccept,"['hi', 'chris', 'actually', 'offer', 'agree', 'boomerang', 'sponsor', 'concession', 'return', 'buffet', 'conditional', 'freelife', 'music', 'act', 'important', 'least', 'one', 'russian', 'influence', 'would', 'willing', 'accept', 'russian', 'band', 'make', 'buffet', 'course', 'decide', 'sponsor', 'independently', 'catering', 'music', 'since', 'think', 'much', 'bothered', 'russian', 'band', 'buffet', 'think', 'would', 'quiet', 'faire', 'decide', 'art', 'inc', 'really', 'hope', 'fine', 'best', 'regard', 'chris']",599,116,1
169,Counteroffer,FinalAccept,"['alex', 'less', 'bothered', 'buffet', 'relevant', 'reason', 'buffet', 'considered', 'annual', 'conference', 'isa', 'important', 'event', 'involve', 'participation', 'important', 'people', 'also', 'celebration', 'isa', 'anniversary', 'even', 'combination', 'country', 'first', 'attempt', 'failed', 'celebration', 'newly', 'subsidiary', 'involve', 'well', 'important', 'public', 'figure', 'potential', 'business', 'partner', 'big', 'opportunity', 'impress', 'show', 'appreciation', 'buffet', 'would', 'huge', 'downgrade', 'last', 'year', 'even', 'special', 'event', 'one', 'would', 'sure', 'harm', 'prestige', 'isa', 'agreeing', 'catering', 'big', 'concession', 'opinion', 'fact', 'beginning', 'agreed', 'getting', 'opening', 'speech', 'presentation', 'task', 'even', 'would', 'like', 'get', 'also', 'considered', 'think', 'last', 'proposal', 'fair', 'concerning', 'sponsor', 'said', 'could', 'take', 'time', 'contact', 'order', 'confirm', 'information', 'consider', 'agreement', 'art', 'inc', 'happen', 'would', 'like', 'get', 'opening', 'speech', 'keeping', 'local', 'russian', 'cousine', 'catering', 'due', 'mentioned', 'relevant', 'reason', 'music', 'act', 'could', 'agree', 'band', 'freelife', 'since', 'heard', 'festival', 'dj', 'happy', 'performer', 'imagine', 'isa', 'sideact', 'dj', 'happy', 'fact', 'make', 'dj', 'happy', 'negotiable', 'sorry', 'chris']",1571,281,1
170,Counteroffer,FinalAccept,"['hi', 'chris', 'seems', 'totally', 'missinterpreted', 'preference', 'concerning', 'catering', 'music', 'never', 'intention', 'make', 'bad', 'offer', 'thought', 'would', 'exhibit', 'potential', 'improvement', 'u', 'see', 'wrong', 'think', 'headed', 'right', 'way', 'regret', 'moving', 'away', 'thus', 'suggest', 'continue', 'last', 'offer', 'right', 'last', 'one', 'international', 'buffet', 'week', 'local', 'russian', 'band', 'speech', 'award', 'boomerang', 'sponsor', 'friend', 'mine', 'know', 'team', 'performance', 'criterion', 'according', 'concept', 'going', 'evaluated', 'try', 'find', 'point', 'improve', 'position', 'therefore', 'joint', 'utility', 'hopefully', 'wrong', 'maybe', 'benefit', 'instead', 'russian', 'band', 'chose', 'freelife', 'return', 'going', 'make', 'speech', 'third', 'person', 'please', 'let', 'know', 'try', 'find', 'annother', 'solution', 'best', 'regard', 'alex']",1088,203,1
