ReceiverID,ActionType,NegoOutcome,Content,Length,Word count of nego message,NegoOutcomeLabel
252,FinalAccept,FinalAccept,"['dear', 'chri', 'think', 'offer', 'made', 'well', 'compromis', 'base', 'sure', 'key', 'organ', 'successful', 'anniversari', 'best', 'regard', 'alex']",160,31,1
254,Offer,FinalAccept,"['dear', 'chri', 'start', 'isa', 'cooper', 'would', 'like', 'shortli', 'introduc', 'im', 'alex', 'partner', 'isa', 'challeng', 'join', 'isa', 'student', 'member', 'period', 'got', 'chanc', 'success', 'organ', 'smaller', 'event', 'therefor', 'glad', 'opportun', 'plan', 'anniversari', 'isa', 'hope', 'good', 'cooper', 'great', 'team', 'perform', 'win', 'challeng', 'first', 'step', 'think', 'discuss', 'import', 'issu', 'plan', 'event', 'opinion', 'follow', 'issu', 'discuss', 'music', 'act', 'cater', 'date', 'confer', 'present', 'task', 'sponsor', 'select', 'enclos', 'find', 'propos', 'issu', 'think', 'agre', 'look', 'forward', 'hear', 'soon', 'best', 'regard', 'alex']",814,136,1
253,Counteroffer,FinalAccept,"['dear', 'alex', 'sorri', 'late', 'answer', 'let', 'start', 'introduc', 'well', 'name', 'chri', 'start', 'isa', 'internship', 'one', 'busi', 'partner', 'isa', 'still', 'contact', 'alreadi', 'heard', 'success', 'work', 'excit', 'plan', 'upcom', 'event', 'win', 'would', 'great', 'chanc', 'futur', 'career', 'opinion', 'within', 'event', 'focu', 'russia', 'russian', 'cultur', 'convinc', 'lot', 'compani', 'isa', 'therefor', 'would', 'prefer', 'local', 'russian', 'cuisin', 'well', 'local', 'russian', 'band', 'return', 'ok', 'give', 'away', 'award', 'let', 'present', 'even', 'think', 'boomerang', 'would', 'better', 'sponsor', 'would', 'sign', 'longterm', 'contract', 'would', 'also', 'make', 'concess', 'take', 'art', 'inc', 'sponsor', 'fit', 'better', 'schedul', 'also', 'agre', 'third', 'week', 'confer', 'hope', 'agre', 'plan', 'look', 'forward', 'hear', 'best', 'regard', 'chri']",1022,187,1
254,Counteroffer,FinalAccept,"['dear', 'chri', 'nice', 'hear', 'glad', 'see', 'came', 'agreement', 'date', 'present', 'task', 'sponsor', 'remain', 'issu', 'cater', 'music', 'art', 'opinion', 'unfortun', 'differ', 'cours', 'follow', 'thought', 'import', 'new', 'compani', 'isa', 'howev', 'think', 'collabor', 'local', 'busi', 'peopl', 'offici', 'big', 'impact', 'event', 'concept', 'end', 'isa', 'intern', 'student', 'organis', 'mean', 'first', 'foremost', 'cater', 'client', 'base', 'get', 'student', 'interest', 'isa', 'busi', 'partner', 'automat', 'work', 'isa', 'get', 'easier', 'access', 'therefor', 'think', 'creat', 'atmospher', 'support', 'thought', 'dj', 'happi', 'famou', 'perform', 'would', 'perfect', 'event', 'dj', 'regularli', 'fill', 'huge', 'venu', 'event', 'sure', 'presenc', 'attract', 'mani', 'guest', 'could', 'turn', 'interest', 'isa', 'exampl', 'furthermor', 'think', 'mani', 'guest', 'probabl', 'unfamiliar', 'russian', 'cuisin', 'would', 'smarter', 'kind', 'intern', 'mixtur', 'everybodi', 'abl', 'find', 'someth', 'like', 'exampl', 'like', 'russian', 'food', 'sure', 'lot', 'peopl', 'like', 'russian', 'food', 'either', 'case', 'would', 'realli', 'difficult', 'peopl', 'find', 'anyth', 'nice', 'eat', 'take', 'risk', 'think', 'best', 'regard', 'alex']",1516,267,1
253,Counteroffer,FinalAccept,"['dear', 'alex', 'well', 'mayb', 'right', 'regard', 'arous', 'interest', 'around', 'student', 'think', 'focu', 'busi', 'partner', 'will', 'financ', 'us', 'even', 'lot', 'student', 'like', 'event', 'import', 'convinc', 'busi', 'partner', 'isa', 'therefor', 'opinion', 'event', 'rather', 'formal', 'offici', 'invit', 'dj', 'happi', 'moreov', 'perform', 'event', 'could', 'shift', 'focu', 'event', 'perform', 'benefici', 'like', 'dj', 'happi', 'event', 'attract', 'student', 'would', 'like', 'convinc', 'new', 'busi', 'partner', 'deliv', 'open', 'speech', 'furthermor', 'busi', 'partner', 'alway', 'interest', 'financi', 'therefor', 'would', 'recommend', 'boomerang', 'sponsor', 'event', 'like', 'longterm', 'sponsor', 'wellposit', 'moreov', 'total', 'disagre', 'food', 'russian', 'cuisin', 'realli', 'diversifi', 'doubt', 'like', 'potato', 'veget', 'would', 'still', 'prefer', 'serv', 'russian', 'food', 'event', 'think', 'combin', 'make', 'event', 'suitabl', 'student', 'well', 'busi', 'partner', 'opinion', 'plan', 'best', 'regard', 'chri']",1255,215,1
254,Counteroffer,FinalAccept,"['dear', 'chri', 'thank', 'explan', 'unfortun', 'differ', 'point', 'view', 'whole', 'charact', 'event', 'opinion', 'good', 'relationship', 'art', 'inc', 'consid', 'decis', 'support', 'isa', 'long', 'time', 'therefor', 'realli', 'sure', 'support', 'continu', 'futur', 'unless', 'chang', 'mind', 'select', 'boomerang', 'direct', 'competitor', 'art', 'inc', 'furthermor', 'note', 'russian', 'cuisin', 'diversifi', 'mention', 'meat', 'mostli', 'domin', 'especi', 'pork', 'think', 'vegetarian', 'vegan', 'muslim', 'friend', 'intern', 'food', 'suitabl', 'fulfil', 'need', 'everyon', 'intern', 'food', 'also', 'includ', 'russian', 'food', 'way', 'fair', 'good', 'solut', 'find', 'compromis', 'aim', 'win', 'challeng', 'togeth', 'therefor', 'sure', 'find', 'agreement', 'time', 'run', 'enclos', 'find', 'offer', 'includ', 'interest', 'sure', 'find', 'agreement', 'accept', 'offici', 'formal', 'atmospher', 'dinner', 'therefor', 'suggest', 'intern', 'three', 'cours', 'meal', 'compromis', 'offici', 'atmospher', 'intern', 'food', 'furthermor', 'accept', 'speech', 'return', 'think', 'would', 'okay', 'dj', 'happi', 'event', 'last', 'decis', 'sponsor', 'realli', 'accept', 'boomerang', 'hope', 'understand', 'art', 'inc', 'one', 'largest', 'oldest', 'sponsor', 'realli', 'considerd', 'agre', 'best', 'regard', 'alex']",1618,275,1
253,Counteroffer,FinalAccept,"['dear', 'alex', 'mani', 'thank', 'messag', 'said', 'think', 'differ', 'opinion', 'event', 'nevertheless', 'find', 'compromis', 'order', 'creat', 'amaz', 'event', 'win', 'competit', 'therefor', 'would', 'agre', 'argument', 'sponsor', 'food', 'think', 'intern', 'cours', 'menu', 'fit', 'everyon', 'need', 'still', 'happi', 'choic', 'music', 'act', 'dj', 'happi', 'quiet', 'popular', 'realli', 'like', 'music', 'afraid', 'could', 'steal', 'show', 'event', 'attract', 'attent', 'event', 'moreov', 'think', 'miss', 'includ', 'russian', 'cultur', 'opinion', 'realli', 'import', 'factor', 'event', 'prevent', 'employ', 'local', 'russian', 'band', 'return', 'would', 'accept', 'speech', 'hope', 'follow', 'argument', 'agre', 'look', 'forward', 'hear', 'j', 'best', 'regard', 'chri']",924,166,1
254,Counteroffer,FinalAccept,"['dear', 'chri', 'local', 'band', 'play', 'event', 'fit', 'charact', 'intern', 'associ', 'meet', 'think', 'music', 'intern', 'make', 'sure', 'everyon', 'understand', 'music', 'dj', 'happi', 'would', 'realli', 'perfect', 'mayb', 'find', 'also', 'compromis', 'case', 'said', 'afraid', 'dj', 'happi', 'could', 'steal', 'show', 'event', 'attract', 'much', 'attent', 'understand', 'point', 'argument', 'therefor', 'would', 'suggest', 'band', 'freelif', 'popular', 'intern', 'great', 'music', 'artist', 'would', 'accept', 'compromis', 'includ', 'speech', 'agre', 'best', 'regard', 'alex']",700,118,1
253,FinalAccept,FinalAccept,"['dear', 'alex', 'thank', 'much', 'propos', 'think', 'quit', 'good', 'plan', 'event', 'everyon', 'enjoy', 'find', 'lot', 'new', 'member', 'busi', 'partner', 'best', 'regard', 'chri']",208,39,1
256,Offer,FinalAccept,"['hey', 'good', 'morn', 'chri', 'hope', 'nice', 'weekend', 'opinion', 'collabor', 'great', 'far', 'achiev', 'good', 'result', 'let', 'tri', 'week', 'clarifi', 'last', 'open', 'issu', 'opinion', 'cater', 'date', 'confer', 'music', 'art', 'sponsor', 'select', 'last', 'least', 'present', 'task', 'enclos', 'find', 'initi', 'propos', 'think', 'event', 'think', 'talk', 'due', 'univers', 'oblig', 'promis', 'repli', 'promptli', 'greet', 'alex']",534,97,1
255,Counteroffer,FinalAccept,"['good', 'afternoon', 'alex', 'fine', 'nice', 'weekend', 'thank', 'ask', 'hope', 'day', 'go', 'great', 'saw', 'propos', 'choos', 'sponsor', 'select', 'art', 'inc', 'went', 'boomerang', 'know', 'made', 'good', 'offer', 'less', 'money', 'event', 'boomerang', 'will', 'sign', 'long', 'term', 'contract', 'sponsor', 'futur', 'event', 'isa', 'provid', 'secur', 'upcom', 'event', 'isa', 'present', 'task', 'would', 'like', 'make', 'speech', 'behalf', 'isa', 'gain', 'experi', 'student', 'inernship', 'work', 'one', 'partner', 'isa', 'coper', 'busi', 'contract', 'isa', 'order', 'help', 'organis', 'internship', 'student', 'voluntari', 'basi', 'therefor', 'gain', 'profound', 'knoweleg', 'busi', 'contract', 'interest', 'dont', 'think', 'tackl', 'project', 'big', 'know', 'best', 'suit', 'speech', 'term', 'cater', 'go', 'intern', 'three', 'cours', 'meal', 'becasus', 'formal', 'occass', 'show', 'appreci', 'come', 'event', 'buffet', 'set', 'time', 'organis', 'creat', 'chao', 'go', 'local', 'russian', 'band', 'peopl', 'feel', 'appreci', 'along', 'success', 'adapt', 'local', 'cultur', 'think', 'vital', 'part', 'creat', 'good', 'relationship', 'agre', 'decis', 'date', 'confer', 'hope', 'take', 'point', 'consider', 'accept', 'offer', 'kind', 'regard', 'chri']",1501,273,1
256,Counteroffer,FinalAccept,"['good', 'even', 'chri', 'im', 'sorri', 'answer', 'late', 'still', 'meet', 'within', 'isa', 'read', 'suggest', 'interest', 'confer', 'date', 'therefor', 'problem', 'glad', 'abl', 'agre', 'quickli', 'understand', 'concern', 'buffet', 'could', 'caus', 'chaos', 'opinion', 'buffet', 'give', 'particip', 'opportun', 'move', 'free', 'around', 'talk', 'differ', 'peopl', 'contrast', 'formal', 'three', 'cours', 'meal', 'sit', 'sever', 'hour', 'peopl', 'opinion', 'correspond', 'spirit', 'isa', 'give', 'young', 'peopl', 'opportun', 'come', 'contact', 'differ', 'compani', 'music', 'act', 'last', 'year', 'notic', 'increas', 'dissatisf', 'guest', 'music', 'act', 'differ', 'event', 'therefor', 'think', 'famou', 'intern', 'act', 'would', 'exactli', 'right', 'thing', 'atmospher', 'move', 'freeli', 'around', 'howev', 'also', 'recogn', 'star', 'like', 'dj', 'happi', 'would', 'cost', 'lot', 'money', 'save', 'cost', 'budget', 'would', 'therefor', 'propos', 'band', 'freelif', 'agre', 'gather', 'work', 'isa', 'lot', 'experi', 'howev', 'bear', 'mind', 'celebr', 'anniversaryof', 'isa', 'also', 'want', 'make', 'new', 'contact', 'russia', 'event', 'opinion', 'would', 'therefor', 'use', 'hire', 'extern', 'speaker', 'would', 'mean', 'less', 'public', 'us', 'import', 'talk', 'import', 'isa', 'busi', 'world', 'would', 'defnit', 'worth', 'sponsor', 'select', 'art', 'inc', 'supportet', 'isa', 'long', 'time', 'know', 'boomerang', 'will', 'sign', 'long', 'term', 'contract', 'sponsor', 'futur', 'event', 'isa', 'provid', 'secur', 'upcom', 'event', 'isa', 'opint', 'good', 'relationship', 'art', 'inc', 'sonsid', 'said', 'art', 'inc', 'support', 'isa', 'long', 'time', 'think', 'support', 'continu', 'unless', 'give', 'reason', 'chang', 'mind', 'know', 'boomerang', 'direct', 'competitor', 'art', 'inc', 'look', 'forward', 'repli', 'best', 'regard', 'alex']",2210,404,1
255,Counteroffer,FinalAccept,"['hello', 'alex', 'willingli', 'make', 'compris', 'taken', 'opinion', 'consid', 'concern', 'intern', 'buffet', 'social', 'guest', 'greatli', 'matter', 'opportun', 'move', 'freeli', 'talk', 'togeth', 'differ', 'peopl', 'help', 'isa', 'get', 'busi', 'partner', 'said', 'notic', 'increas', 'dissatisfact', 'guest', 'music', 'act', 'variou', 'event', 'let', 'keep', 'mind', 'success', 'isa', 'alway', 'mostli', 'due', 'success', 'adopt', 'local', 'cultur', 'know', 'play', 'vital', 'part', 'creat', 'good', 'relationship', 'futur', 'busi', 'partner', 'russian', 'particularli', 'atmospher', 'event', 'reflect', 'local', 'cultur', 'aspect', 'enjoy', 'confer', 'visitor', 'well', 'known', 'local', 'band', 'reson', 'russian', 'peopl', 'select', 'best', 'one', 'peopl', 'love', 'put', 'good', 'show', 'without', 'take', 'away', 'real', 'reason', 'event', 'take', 'place', 'present', 'task', 'celebr', 'anniversari', 'isa', 'also', 'make', 'new', 'contact', 'invit', 'extern', 'speaker', 'make', 'sens', 'depth', 'experi', 'even', 'goe', 'isa', 'network', 'experi', 'within', 'organ', 'russian', 'peopl', 'tough', 'peopl', 'pleas', 'base', 'fact', 'earlier', 'attempt', 'establish', 'offic', 'moscow', 'fail', 'extern', 'speaker', 'knowledg', 'goe', 'isa', 'make', 'impact', 'event', 'understand', 'public', 'part', 'public', 'interest', 'isa', 'without', 'peopl', 'support', 'isa', 'russian', 'possibl', 'speak', 'heart', 'greatli', 'matter', 'use', 'experi', 'individu', 'know', 'indepth', 'system', 'creat', 'real', 'scenario', 'greatli', 'appreci', 'help', 'see', 'honest', 'motiv', 'toward', 'organ', 'boomerang', 'offer', 'slightli', 'less', 'money', 'compar', 'art', 'inc', 'boomerang', 'will', 'sign', 'longterm', 'contract', 'futur', 'event', 'isa', 'bind', 'contract', 'ensur', 'definit', 'keep', 'promis', 'offer', 'money', 'next', 'time', 'isa', 'upcom', 'event', 'good', 'relationship', 'art', 'inc', 'guarante', 'chang', 'mind', 'sponsor', 'upcom', 'event', 'bind', 'agreement', 'gave', 'us', 'promis', 'keep', 'word', 'sue', 'boomerang', 'fail', 'sponsor', 'upcom', 'futur', 'event', 'hope', 'take', 'recommend', 'consider', 'taken', 'consider', 'could', 'finish', 'negoti', 'soon', 'possibl', 'look', 'forward', 'receiv', 'posit', 'conclus', 'kind', 'regard', 'chri']",2743,465,1
256,Counteroffer,FinalAccept,"['hello', 'chri', 'think', 'alreadi', 'achiev', 'good', 'result', 'right', 'music', 'act', 'atmospher', 'event', 'reflect', 'local', 'cultur', 'aspect', 'enjoy', 'confer', 'visitor', 'therefor', 'agre', 'book', 'local', 'russian', 'band', 'event', 'think', 'mix', 'russian', 'music', 'intern', 'buffet', 'fit', 'togeth', 'well', 'opinion', 'two', 'open', 'task', 'left', 'discuss', 'present', 'task', 'select', 'sponsor', 'think', 'argument', 'bommerang', 'im', 'still', 'opinion', 'choos', 'art', 'inc', 'sponsor', 'said', 'time', 'celebr', 'anniversari', 'isa', 'art', 'inc', 'sponsor', 'show', 'futur', 'busi', 'partner', 'continu', 'work', 'individu', 'compani', 'risk', 'good', 'cooper', 'art', 'inc', 'import', 'event', 'compromis', 'could', 'offer', 'go', 'hold', 'open', 'speech', 'said', 'speak', 'heart', 'greatli', 'matter', 'use', 'experi', 'individu', 'know', 'indepth', 'system', 'creat', 'real', 'scenario', 'greatli', 'appreci', 'help', 'see', 'honest', 'motiv', 'toward', 'organ', 'think', 'suitabl', 'task', 'im', 'look', 'forward', 'respond', 'best', 'regard', 'alex']",1371,241,1
255,Counteroffer,FinalAccept,"['hello', 'alex', 'appreci', 'compromis', 'made', 'far', 'go', 'art', 'inc', 'financi', 'secur', 'isa', 'affect', 'long', 'run', 'still', 'see', 'art', 'inc', 'better', 'choic', 'know', 'anniversari', 'isa', 'event', 'show', 'longev', 'success', 'busi', 'model', 'potenti', 'new', 'busi', 'partner', 'keep', 'mind', 'need', 'busi', 'partner', 'like', 'boomerang', 'term', 'written', 'contract', 'alway', 'support', 'organis', 'long', 'run', 'want', 'make', 'sure', 'financi', 'perspect', 'isa', 'safe', 'upcom', 'year', 'boomerang', 'better', 'choic', 'term', 'written', 'contract', 'regard', 'futur', 'art', 'inc', 'alway', 'decid', 'chang', 'intent', 'even', 'good', 'relationship', 'guarante', 'hope', 'hear', 'soon', 'regard', 'chri']",860,157,1
256,FinalAccept,FinalAccept,"['hello', 'chri', 'due', 'time', 'conflict', 'deadlin', 'today', 'go', 'accept', 'offer', 'futur', 'show', 'whether', 'boomerang', 'art', 'inc', 'would', 'better', 'choic', 'best', 'regard', 'alex']",200,36,1
258,Offer,FinalAccept,"['hi', 'chri', 'nice', 'partner', 'competit', 'hope', 'fun', 'success', 'plan', 'annual', 'confer', 'isa', 'give', 'first', 'suggest', 'issu', 'regard', 'organis', 'event', 'would', 'like', 'give', 'speach', 'open', 'ceremoni', 'good', 'speaker', 'consid', 'import', 'talent', 'task', 'thinki', 'look', 'forward', 'joint', 'work', 'kind', 'regard', 'alex']",461,84,1
257,Counteroffer,FinalAccept,"['hello', 'alex', 'look', 'forward', 'negoti', 'follow', 'day', 'regard', 'open', 'offer', 'agre', 'date', 'confer', 'week', 'best', 'possibl', 'time', 'hold', 'event', 'well', 'agre', 'hold', 'open', 'speech', 'feel', 'confortambl', 'one', 'categori', 'agre', 'choic', 'cater', 'servic', 'reason', 'believ', 'local', 'russian', 'cuisin', 'would', 'suit', 'purpos', 'show', 'appreci', 'new', 'russian', 'member', 'guest', 'music', 'act', 'even', 'though', 'awar', 'dj', 'happi', 'freelif', 'would', 'attract', 'younger', 'gener', 'think', 'strategi', 'event', 'focus', 'establish', 'good', 'relationship', 'local', 'compani', 'offici', 'therefor', 'would', 'like', 'invit', 'local', 'russian', 'band', 'perform', 'isa', 'event', 'best', 'regard', 'chri']",889,160,1
258,Counteroffer,FinalAccept,"['dear', 'chri', 'thank', 'quick', 'replay', 'support', 'select', 'date', 'confer', 'agre', 'show', 'respect', 'appreci', 'russian', 'cultur', 'strengthen', 'relationship', 'local', 'compani', 'willing', 'cooper', 'isa', 'forget', 'isa', 'confer', 'big', 'intern', 'event', 'expect', 'power', 'import', 'guest', 'world', 'also', 'meet', 'expect', 'tast', 'consid', 'choic', 'locat', 'isa', 'anniversari', 'name', 'saint', 'petersburg', 'nice', 'gestur', 'sign', 'appreci', 'russian', 'partner', 'unfortun', 'support', 'decis', 'invit', 'local', 'russian', 'band', 'confer', 'furthermor', 'consid', 'intern', 'food', 'best', 'choic', 'event', 'guest', 'member', 'lot', 'differ', 'countri', 'order', 'respect', 'differ', 'cultur', 'food', 'tradit', 'habit', 'well', 'religi', 'restrict', 'pork', 'lamb', 'find', 'best', 'choic', 'cours', 'intern', 'buffet', 'exclud', 'russian', 'dish', 'would', 'like', 'discuss', 'point', 'sponsor', 'select', 'consid', 'art', 'inc', 'best', 'sponsor', 'confer', 'compani', 'offer', 'isa', 'highest', 'invest', 'like', 'hear', 'point', 'view', 'argument', 'kind', 'regard', 'alex']",1365,226,1
257,Counteroffer,FinalAccept,"['dear', 'alex', 'want', 'held', 'open', 'speech', 'best', 'interest', 'agre', 'could', 'let', 'decid', 'aspect', 'event', 'therefor', 'request', 'sponsor', 'boomerang', 'smaller', 'amount', 'money', 'spent', 'sponsor', 'boomerang', 'balanc', 'offer', 'longterm', 'contract', 'would', 'ensur', 'financi', 'secur', 'also', 'will', 'accept', 'offer', 'intern', 'buffet', 'cater', 'accept', 'boomerang', 'sponsor', 'best', 'regard', 'chri']",517,92,1
258,FinalAccept,FinalAccept,"['dear', 'chri', 'realli', 'appreci', 'concern', 'choic', 'sponsor', 'agre', 'boomerang', 'also', 'made', 'isa', 'good', 'offer', 'consid', 'longterm', 'contract', 'benefici', 'futur', 'project', 'big', 'event', 'profound', 'import', 'need', 'highest', 'invest', 'get', 'even', 'shortterm', 'payment', 'will', 'make', 'compromis', 'accept', 'boomerang', 'main', 'sponsor', 'go', 'accept', 'intern', 'buffet', 'also', 'dj', 'happi', 'music', 'act', 'think', 'fairest', 'way', 'balanc', 'point', 'therefor', 'accept', 'offer', 'thank', 'lot', 'effort', 'think', 'manag', 'find', 'best', 'solut', 'side', 'kind', 'regard', 'alex']",691,125,1
260,Offer,FinalAccept,"['dear', 'chri', 'relat', 'confer', 'isa', 'next', 'year', 'talk', 'issu', 'also', 'issu', 'determin', 'right', 'offer', 'five', 'issu', 'discuss', 'cater', 'intern', 'buffet', 'date', 'confer', 'week', 'music', 'act', 'dj', 'happi', 'present', 'task', 'speech', 'alex', 'award', 'chri', 'sponsor', 'select', 'art', 'inc', 'especi', 'issu', 'sponsor', 'select', 'import', 'one', 'know', 'good', 'relationship', 'art', 'inc', 'last', 'year', 'made', 'us', 'best', 'offer', 'confer', 'know', 'make', 'us', 'offer', 'upcom', 'event', 'think', 'hold', 'connect', 'art', 'inc', 'hope', 'find', 'best', 'solut', 'isa', 'upcom', 'confer', 'best', 'regard', 'alex']",817,143,1
259,Counteroffer,FinalAccept,"['dear', 'alex', 'seen', 'first', 'offer', 'point', 'want', 'discuss', 'could', 'accept', 'prefer', 'music', 'act', 'dj', 'happi', 'sponsor', 'select', 'art', 'inc', 'instead', 'would', 'like', 'cater', 'local', 'russian', 'cuisin', 'think', 'guest', 'would', 'appreci', 'tipyc', 'russian', 'fod', 'well', 'music', 'due', 'fact', 'confer', 'think', 'import', 'music', 'would', 'like', 'hear', 'point', 'view', 'argument', 'kind', 'regard', 'chri']",521,98,1
260,Counteroffer,FinalAccept,"['dear', 'chri', 'thank', 'answer', 'im', 'glad', 'abl', 'agre', 'issu', 'assum', 'rightli', 'also', 'accept', 'offer', 'date', 'confer', 'present', 'task', 'cater', 'im', 'convinc', 'guest', 'unfamiliar', 'russian', 'cuisin', 'also', 'multicultur', 'event', 'couldnt', 'imagin', 'offer', 'russian', 'food', 'furthermor', 'see', 'possibl', 'free', 'move', 'around', 'nice', 'talk', 'differ', 'guest', 'get', 'food', 'buffet', 'think', 'offer', 'intern', 'food', 'compromis', 'sure', 'everi', 'guest', 'abl', 'find', 'food', 'like', 'intern', 'food', 'mean', 'serv', 'russian', 'food', 'well', 'everyon', 'tast', 'didnt', 'like', 'alway', 'take', 'food', 'buffet', 'mean', 'moment', 'opinion', 'take', 'intern', 'buffet', 'hope', 'follow', 'thought', 'im', 'look', 'forward', 'point', 'view', 'best', 'regard', 'alex']",1027,190,1
259,Counteroffer,FinalAccept,"['dear', 'alex', 'relat', 'date', 'confer', 'week', 'present', 'task', 'speech', 'alex', 'award', 'chri', 'sponsor', 'select', 'art', 'inc', 'arriv', 'good', 'attitud', 'could', 'part', 'happi', 'due', 'fact', 'accept', 'point', 'propos', 'hope', 'talk', 'two', 'point', 'tri', 'situat', 'end', 'let', 'make', 'first', 'speech', 'grate', 'sponsor', 'without', 'discuss', 'understand', 'point', 'view', 'cuisin', 'propos', 'option', 'ofcat', 'intern', 'three', 'cours', 'meal', 'right', 'need', 'achiev', 'good', 'deal', 'confer', 'guest', 'opinion', 'buffet', 'inform', 'way', 'get', 'meal', 'keep', 'mind', 'guest', 'repres', 'part', 'compani', 'want', 'make', 'sure', 'good', 'experi', 'food', 'refus', 'possibl', 'thee', 'russian', 'cuisin', 'definit', 'recommend', 'option', 'addit', 'conclud', 'topic', 'food', 'complic', 'adjust', 'russian', 'cuisin', 'guest', 'least', 'decid', 'choos', 'local', 'russian', 'band', 'music', 'act', 'local', 'russian', 'band', 'think', 'strategi', 'event', 'focus', 'establish', 'good', 'relationship', 'compani', 'offici', 'good', 'impress', 'get', 'familiar', 'countri', 'tri', 'make', 'tipyc', 'russian', 'thing', 'music', 'eagerli', 'wait', 'answer', 'best', 'regard', 'chri']",1523,278,1
260,Counteroffer,FinalAccept,"['dear', 'chri', 'apolog', 'misunderstood', 'last', 'email', 'agre', 'compromis', 'cater', 'cater', 'intern', 'three', 'cours', 'meal', 'opinion', 'compromis', 'best', 'choic', 'guest', 'issu', 'music', 'act', 'think', 'talk', 'like', 'know', 'guest', 'isa', 'event', 'dissappoint', 'music', 'act', 'last', 'year', 'first', 'thought', 'bring', 'famou', 'musician', 'confer', 'dont', 'think', 'concentr', 'russia', 'primarili', 'anniversari', 'isa', 'multin', 'organis', 'take', 'focu', 'young', 'student', 'opinion', 'local', 'russian', 'band', 'would', 'fit', 'contept', 'reach', 'young', 'new', 'student', 'thank', 'great', 'cooper', 'im', 'look', 'forward', 'answer', 'best', 'regard', 'alex']",835,144,1
259,Counteroffer,FinalAccept,"['dear', 'alex', 'apologis', 'last', 'email', 'put', 'word', 'idea', 'mind', 'feel', 'strong', 'idea', 'music', 'act', 'local', 'russian', 'band', 'think', 'strategi', 'event', 'focus', 'establish', 'good', 'relationship', 'local', 'companui', 'offici', 'dj', 'happi', 'would', 'attract', 'younger', 'geenrat', 'goal', 'conferencew', 'keep', 'mind', 'music', 'main', 'attract', 'event', 'want', 'distract', 'attent', 'event', 'toward', 'music', 'act', 'guarante', 'reput', 'would', 'overshadow', 'reput', 'isa', 'well', 'spite', 'russia', 'role', 'event', 'let', 'guest', 'know', 'someth', 'cultur', 'countri', 'confer', 'good', 'point', 'favour', 'organis', 'want', 'express', 'previou', 'email', 'concern', 'point', 'sponsor', 'date', 'present', 'task', 'favour', 'point', 'view', 'talk', 'would', 'best', 'solut', 'cater', 'opinion', 'act', 'front', 'music', 'unchang', 'last', 'point', 'conclud', 'confer', 'would', 'posit', 'part', 'look', 'forward', 'hear', 'soon', 'best', 'regard', 'chri']",1311,247,1
260,Counteroffer,FinalAccept,"['dear', 'chri', 'problem', 'unfortun', 'disagre', 'music', 'act', 'like', 'told', 'heard', 'young', 'student', 'happi', 'music', 'act', 'last', 'year', 'ye', 'music', 'main', 'act', 'confer', 'young', 'student', 'leav', 'confer', 'earlier', 'instead', 'sit', 'talk', 'other', 'like', 'music', 'think', 'altern', 'opinion', 'take', 'pop', 'band', 'free', 'life', 'famou', 'dj', 'happi', 'think', 'entertain', 'guest', 'mix', 'new', 'older', 'song', 'im', 'look', 'forward', 'point', 'view', 'best', 'regard', 'alex']",656,124,1
259,Counteroffer,FinalAccept,"['dear', 'alex', 'could', 'accept', 'offer', 'unless', 'renegoti', 'part', 'could', 'accept', 'final', 'offer', 'previou', 'one', 'made', 'local', 'russin', 'band', 'music', 'act', 'confer', 'either', 'local', 'russian', 'cuisin', 'take', 'care', 'cater', 'either', 'respons', 'speech', 'boomerang', 'sponsor', 'first', 'make', 'discuss', 'topic', 'let', 'initi', 'offer', 'mean', 'conced', 'good', 'point', 'negoti', 'hope', 'take', 'account', 'topic', 'expect', 'one', 'possibl', 'final', 'offer', 'one', 'three', 'propos', 'know', 'one', 'three', 'go', 'arriv', 'good', 'posit', 'negoti', 'will', 'continu', 'negoti', 'isa', 'confer', 'earg', 'await', 'answer', 'best', 'regard', 'chri']",907,168,1
260,Counteroffer,FinalAccept,"['dear', 'chri', 'accept', 'last', 'offer', 'unfortun', 'problem', 'understand', 'first', 'offer', 'email', 'could', 'find', 'issu', 'import', 'think', 'import', 'come', 'agreement', 'isa', 'confer', 'could', 'arrang', 'offer', 'numer', 'one', 'follow', 'preferec', 'cater', 'local', 'russian', 'cuisin', 'date', 'confer', 'week', 'music', 'act', 'dj', 'happi', 'present', 'task', 'speech', 'alex', 'award', 'chri', 'sponsor', 'select', 'art', 'inc', 'hope', 'ok', 'start', 'plan', 'event', 'next', 'year', 'best', 'regard', 'alex']",602,107,1
259,FinalAccept,FinalAccept,"['dear', 'alex', 'import', 'thing', 'end', 'arriv', 'agreement', 'isa', 'confer', 'could', 'start', 'work', 'soon', 'possibl', 'plan', 'event', 'next', 'year', 'pleas', 'negoti', 'alreadi', 'made', 'wish', 'good', 'day', 'best', 'regard', 'chri']",293,56,1
